"VIDEO","NUMBER_OF_HITS","HIT_INTENSITY","NUMBER_OF_TUG","TOTAL_FRAMES_IN_TUG","NUMBER_OF_JERK_FRAMES","TIME","NUMBER_OF_RINGDROP","VARIANCE_X","VARIANCE_Y","STD_DXDY","STD_DDXDDY","MOTION_SMOOTHNESS","SNAP","ARCLENGTH","CURVATUREMAXCOUNT"
"E1_t10","2","0","2","18","0","11.96","0","0.06615642309005396","0.021848704037475616","0.05282094094165767","0.045119366483467704","5.844098115259508","0.7229734834223664","2.7503501377594097","1"
"E1_t11","1","1","1","15","0","12.96","0","0.011033034027425491","0.05356254523054274","0.048059820863831995","0.04090643094297135","5.064002241682136","0.665942807458862","2.638572574106485","5"
"E1_t12","1","0","3","21","0","20.96","0","0.058970599996539294","0.06581310153307243","0.03956399638602385","0.039284421503442864","10.439907452596277","0.8721438007260189","3.522527520385354","10"
"E1_t1","2","1","1","7","5","19.96","0","0.017414532362128567","0.03058160317613116","0.06260897738078354","0.09045823823565911","9.320179334612437","1.8739949177347364","3.8744838094886154","8"
"E1_t2","0","0","1","3","0","10.64","0","0.05320765701801154","0.04238137850637693","0.03923938382542628","0.04332457303612244","5.968800698647685","0.689265961605049","1.8863963810206368","7"
"E1_t3","0","0","2","15","3","8.96","0","0.0143419722196866","0.019437040689604796","0.05892976079342574","0.06504038712801714","4.0129237489123595","0.8693525314475756","2.0869972332326046","3"
"E1_t4","1","0","1","14","4","16.84","0","0.060217179961965336","0.05546549829720806","0.05787762715430274","0.06367951042662107","8.925620646313154","1.2498264865700766","3.8584075770165676","7"
"E1_t5","1","0","1","12","3","11.0","0","0.015271383804127847","0.022430568363852474","0.061005371390542726","0.06234092069012017","4.282661446106834","0.9391401647312608","2.5891913315914277","4"
"E1_t6","2","0","1","13","0","12.96","0","0.047717937580478924","0.0798714375396528","0.06229714777023381","0.0515915941091966","8.980525073817653","0.7895507705873338","3.3082889447515424","4"
"E1_t7","1","1","1","25","0","17.76","0","0.07980106309412084","0.05620942843177471","0.036587170012109343","0.03249509060903708","9.89059012987729","0.6235478617466119","2.6820002555854496","6"
"E1_t8","1","0","3","10","0","12.92","0","0.008362374964238356","0.03333617933092525","0.04353612400462331","0.05630812474787306","3.899237162424836","0.9929587813270915","2.290342647643304","7"
"E1_t9","1","0","1","14","0","7.64","0","0.012575383732734707","0.013160760364971814","0.0561779531792063","0.06025782954814607","2.6658912049489385","0.740422993391405","1.8399206426439123","4"
"E2_t10","0","0","0","0","0","9.56","0","0.017374183408441882","0.019267225395785417","0.06254939261013671","0.08246764956593057","5.263607396581095","1.3245084778195813","2.4446903560813973","4"
"E2_t11","2","0","1","6","0","20.84","0","0.08503070062662323","0.04213025256813931","0.03291537751528499","0.03796136501397143","9.451118304431304","0.8586979289228984","2.8981863730296387","7"
"E2_t12","0","0","3","20","0","27.52","0","0.020830493958108192","0.0590797923465093","0.03910989744036745","0.05344194955931485","10.510177236837132","1.4883455355512443","4.395512316618347","7"
"E2_t1","2","0","1","4","0","20.0","0","0.014114092021391822","0.04685242914121121","0.045962197053588776","0.04528905152408488","9.094635728781007","0.7981826365581348","2.9784748531185086","5"
"E2_t2","2","0","2","34","0","19.84","0","0.08155414655681271","0.018500255306122447","0.03474617667603025","0.043947429951753776","7.0350366926936605","0.9475481500465348","2.8925918183494446","10"
"E2_t3","2","0","1","18","0","11.64","0","0.017168282265113268","0.009827894834943682","0.05192282627697703","0.06571156896729828","3.564579534119504","1.1765489819931139","2.4954085844237235","3"
"E2_t4","1","0","3","15","0","17.64","0","0.07371281737465356","0.022257564626556998","0.04132445827772644","0.03890918827374401","7.36242423339817","0.7786643850490336","2.960011954885551","10"
"E2_t5","1","0","0","0","0","11.84","0","0.015749941150569866","0.016904661308196216","0.045975496560790065","0.04227742610889981","3.294852879234452","0.6889647371205189","2.2533087734797164","6"
"E2_t6","0","0","2","29","0","17.84","0","0.05835444982698962","0.04172634662565054","0.04907781683911139","0.05906798854346508","7.686336014568195","1.3129923971417434","3.6445027367871443","5"
"E2_t7","2","0","4","61","0","26.84","0","0.08874679421363968","0.0607131467086657","0.03191386118873896","0.03472956135575816","11.889818706125393","0.8486969042351329","3.8024641222296025","10"
"E2_t8","1","0","0","0","0","16.0","0","0.01652561899387846","0.045222184872180424","0.04316802147304145","0.03643086072021146","6.02463979766496","0.6704983707459073","2.8406320758752814","6"
"E2_t9","2","0","0","0","0","19.64","0","0.07421157095385038","0.037878714497041416","0.03829271710354921","0.03914238078944963","9.027454355633846","0.8862714067002011","3.3140565372699204","6"
"E3_t10","0","0","0","0","0","8.76","0","0.015737070615953","0.009525273162782472","0.04961883813091342","0.05482867736894533","3.1103765251474758","0.764868296969163","1.8577786119130446","4"
"E3_t11","1","0","2","19","0","15.64","0","0.07224444967004091","0.03365137103533446","0.037135454113719255","0.03883341323898113","7.957413100819151","0.6995132616496252","2.576943442306513","6"
"E3_t12","2","0","0","0","0","14.8","0","0.01627273314398984","0.05951963623431387","0.038330631813582185","0.03555139935639199","7.315035604793531","0.6199819060537287","2.2002961098437708","7"
"E3_t1","1","0","1","16","0","18.0","0","0.012493055687979506","0.02858295578090401","0.040856457601721935","0.04074201634593084","9.190519568326549","0.8437103618560687","2.5695295220839554","8"
"E3_t2","2","0","1","22","0","18.96","0","0.06931101038182116","0.028587336921862574","0.03438613178258578","0.02606222479420034","7.152926677862897","0.5347881357421798","2.6270435454856753","13"
"E3_t3","1","0","0","0","1","8.76","0","0.013195099161644509","0.013055859807006805","0.05036514214202378","0.04809701485251892","2.8625505904775235","0.6596427171463757","1.8756442370686417","1"
"E3_t4","2","0","2","17","0","11.64","0","0.06927568984950751","0.011555977828168303","0.045615979080772695","0.04369639668356037","5.396383869254765","0.6647294589835164","2.3535879420203085","5"
"E3_t5","1","0","1","2","0","7.64","0","0.011587672934095532","0.008777794570821715","0.04942127807899211","0.049084391389236044","2.5035104524585523","0.5386104698441817","1.5309132742446763","2"
"E3_t6","0","0","3","6","0","11.96","0","0.06628539789514465","0.01994557082092096","0.05055774216212624","0.05916103610038811","5.412023533182468","1.0135969521384658","2.579335030635339","3"
"E3_t7","2","0","1","3","0","18.96","0","0.06289126906390083","0.041630589472379506","0.04128033373459119","0.03643536296767122","8.437361691070004","0.7415027679857045","3.0713845778102256","8"
"E3_t8","2","0","1","2","0","12.76","0","0.007788808512766093","0.06180381427237843","0.05349095685168958","0.046719920582211194","5.99688385457244","0.7023057528077178","2.6983640688941546","2"
"E3_t9","1","0","1","2","0","10.8","0","0.06938725198820715","0.020359989038610304","0.046518350057589655","0.03735854813411322","6.272467663926194","0.504120404760671","2.2122292830760837","2"
"E4_t10","3","0","1","2","6","14.64","0","0.022879021034205693","0.035502505292315654","0.06052838990379749","0.05456545379388837","9.02550605100639","0.9263183065624853","3.119268354385336","6"
"E4_t11","1","0","1","9","13","24.76","0","0.07107131452775355","0.0738959045986365","0.041581061377885455","0.03737659600171423","11.165656963230205","0.8692329255489302","4.0230207570375764","13"
"E4_t12","2","0","1","29","7","27.64","0","0.014637553094193557","0.05060904432090076","0.0351698801864397","0.034604065493650374","10.178765118207567","0.8404547614554271","3.6241783239386214","23"
"E4_t1","1","0","1","23","0","23.56","0","0.018817683827003027","0.026805034982288152","0.035427436777591345","0.0400745966439751","8.618445004435232","0.892334705086986","3.14746397795204","13"
"E4_t2","1","1","0","0","0","23.56","0","0.07908131347703638","0.021768707480304336","0.031063150604298016","0.03567693509221468","8.197626210791833","0.9109453461238963","3.0810589889261712","11"
"E4_t3","0","0","0","0","0","17.56","0","0.019122532547115278","0.019072482733078946","0.049830874191280954","0.05716408886869088","4.976950344814122","1.0505661415364087","3.2015507306206668","4"
"E4_t4","2","0","1","3","0","18.8","0","0.07037032819235767","0.056901444217786375","0.04816068166753659","0.04132396800456514","9.204332018178413","0.8174465241686402","3.201307826686539","4"
"E4_t5","1","0","0","0","0","20.56","0","0.009574507790527499","0.043390818604608944","0.0418857919665629","0.04764432144425252","6.524762477007362","1.104615503542485","3.5519425255363455","12"
"E4_t6","1","0","0","0","0","24.92","0","0.05875160415315404","0.06901482401264263","0.04165970950209552","0.0484139890980096","10.490706005967604","1.2902171453275644","4.485187976117644","8"
"E4_t7","1","1","0","0","2","23.8","0","0.08242081143455926","0.05722965818045272","0.034456302785190435","0.03902236255952654","10.742432959332113","0.8981833674564855","3.3673772239356627","9"
"E4_t8","0","0","0","0","0","36.8","0","0.016289850069068586","0.07034205840664223","0.03712744957688567","0.037640951060044864","9.75177480170203","1.005225824559641","4.235505471818384","17"
"E4_t9","2","0","0","0","2","45.72","0","0.061425853329432734","0.05396459588933194","0.04136909817775205","0.05188010335019948","18.250918492714028","1.732242773509774","6.4501855250450255","22"
"E5_t10","1","0","0","0","8","9.76","0","0.023515538482656004","0.02295393520825917","0.05957954680983038","0.051179949779921886","4.526475064561775","0.6194457089750445","2.556394925033878","0"
"E5_t11","2","0","1","13","4","14.76","0","0.06300405168450454","0.05605942534722223","0.044393872528242645","0.0441289188242928","8.033676450322337","0.7842459450683424","2.4712979267702235","7"
"E5_t12","2","0","0","0","7","13.84","0","0.016779289887251192","0.07053416146555885","0.06067167466079286","0.05168612695463843","7.912486251142469","0.642842210067327","3.366643769124935","4"
"E5_t1","0","0","1","2","8","16.96","0","0.012628250391612087","0.041704396614734525","0.042519649342905405","0.03800110949696193","8.635094117800879","0.5930568223470624","2.6185661126160147","8"
"E5_t2","3","1","2","118","5","27.84","0","0.07505592628983021","0.03085791945496562","0.04625765898376441","0.03932268416715997","10.822431521595743","0.8992850468553618","4.20561582502112","11"
"E5_t3","1","0","0","0","3","16.0","0","0.010513620412129514","0.058874310656312434","0.06019651826831267","0.061118669310178134","9.384227581488425","0.8726357305017001","3.563925869726398","3"
"E5_t4","2","0","2","23","18","22.64","0","0.05242802517352022","0.07835870790425385","0.06579046279643751","0.0612627675802665","10.806111936826548","1.2511713590481335","4.762790759594483","4"
"E5_t5","0","0","0","0","2","12.56","0","0.017325126289958505","0.03663638988260776","0.06535596885712623","0.06281627385898642","6.9971902394978285","1.0181912804149666","3.3881885256484687","3"
"E5_t6","0","0","2","15","5","21.56","0","0.046446663792011435","0.08612639198832345","0.05835677481653155","0.06112319768748695","9.614195850712337","1.2933171427706003","4.950594268316184","3"
"E5_t7","3","0","5","88","5","21.56","0","0.0978270165145917","0.07677960540400816","0.049275390079003216","0.041400916001967776","11.62068435228463","0.8656158364248286","3.6799659688565143","9"
"E5_t8","1","0","1","13","9","16.92","0","0.020626724834073087","0.06305705981295702","0.042435778629690696","0.03186828557998053","6.242679817269768","0.5454602952027322","3.1938312881018835","7"
"E5_t9","2","1","1","18","11","15.64","0","0.07456033514218681","0.050320986549043586","0.05715088405511714","0.05084643134346292","10.290595516849281","0.9044624838802992","3.7023722742196172","5"
"E6_t10","1","0","8","12","0","25.0","0","0.02384897271325612","0.039682746903293806","0.04182429524722987","0.04886328517026565","9.661796016255357","1.2011222114425564","4.322527467936773","9"
"E6_t11","3","0","3","44","1","28.56","0","0.085137392442955","0.04183456827798076","0.04018053663615859","0.0544385202766948","11.370318656202821","1.5041938529339196","4.669920710786629","10"
"E6_t12","1","0","3","6","1","28.76","0","0.019801436207143544","0.054421801574672024","0.03987499358218172","0.03997060907318098","10.168755060021809","1.004910579544576","4.677737019841647","10"
"E6_t1","3","0","1","2","0","29.0","0","0.012589300110243791","0.017054399590663794","0.028332918058405803","0.037228023260155375","5.805784982834623","1.012471814390297","3.260181360316567","15"
"E6_t2","3","0","3","58","3","30.0","0","0.07408438911074229","0.02553498858010735","0.02891617023348265","0.03336154436436682","9.9983071691343","0.9053456421096567","3.465986204164716","19"
"E6_t3","0","0","2","3","0","21.72","0","0.02625196565561147","0.017838703042963703","0.038642560134602884","0.04029808997994408","6.561638391220041","0.8413925846051583","3.2093065783416295","7"
"E6_t4","3","0","0","0","6","30.6","0","0.07165251083108502","0.016028734391849004","0.043717709944631006","0.05679033990554949","8.588091359023403","1.5434548548060008","5.359481508062982","7"
"E6_t5","0","0","0","0","1","24.84","0","0.01322339997655313","0.024111286770556385","0.03848674980238279","0.0394630446280883","6.765182805177182","0.9499492519285531","3.651426835744213","13"
"E6_t6","1","0","0","0","1","22.84","0","0.059869033480836845","0.01614163362948366","0.04220236444354645","0.04934651031743211","7.753515667875399","1.105134747427247","3.9745274305229787","9"
"E6_t7","3","0","8","13","9","37.76","0","0.08951260428824721","0.045093304316857014","0.03223387596021528","0.04073420781473394","12.673801951937891","1.2817316056978596","4.797364025226221","15"
"E6_t8","2","1","20","33","3","30.84","0","0.0202826847534615","0.06263568970543533","0.02716692619335043","0.02980333569797913","9.480991846904741","0.76660457687312","3.3963441629517686","14"
"E6_t9","1","0","6","34","0","28.84","0","0.07713270683926661","0.05308299108898467","0.03982500277592581","0.0398610555877027","13.066033945237491","1.041530538413614","4.614364638422909","11"
"T10_2_t10","1","0","1","5","0","12.96","0","0.06215191618727423","0.02026510893625126","0.048314785677508174","0.03358002644511144","5.386036205122881","0.5004048428809109","2.6717089146116364","3"
"T10_2_t11","1","1","0","0","1","13.0","0","0.015263679856453405","0.05774649951461693","0.0471020330615776","0.03321149039385316","6.405065134611037","0.49219598073780496","2.604397863971818","4"
"T10_2_t12","1","0","1","7","0","12.16","0","0.06652197528967743","0.06880930984072973","0.0485653290870778","0.03581848730721677","7.2026671885297775","0.5777043698063069","2.6181021097025505","2"
"T10_2_t1","2","0","0","0","2","31.0","0","0.034681794286745886","0.023067595997782433","0.0335819877482129","0.031707653629395004","11.945038435914793","0.7155590555432421","3.067695769618567","9"
"T10_2_t2","3","1","1","8","0","22.8","0","0.07543992767016568","0.02471581451595537","0.03446947240439566","0.034700681930934126","9.33763981421538","0.8008906710181178","3.1199258171087147","10"
"T10_2_t3","1","0","0","0","3","14.76","0","0.02962813929748177","0.011755951802860492","0.04306674423809736","0.041815801329608805","5.40483307411131","0.7192558187659275","2.6898837464785643","7"
"T10_2_t4","1","0","1","17","1","12.84","0","0.06662058898378262","0.02216181083418344","0.04244005414241409","0.034092301752290374","5.8429006181315355","0.5137162063220513","2.343275943282927","5"
"T10_2_t5","1","0","0","0","0","11.92","0","0.008670614733606639","0.017142790153202903","0.05579701789294542","0.05534303690908071","3.4680384400563145","0.8157735769819985","2.6827273829056093","2"
"T10_2_t6","2","0","2","3","0","11.84","0","0.054427409679653","0.01724435025467339","0.051955430303034074","0.055016104375552974","5.105413275292789","0.8409648921634604","2.659801579686366","3"
"T10_2_t7","1","1","0","0","2","19.84","0","0.060904966333104056","0.07167795687855406","0.041833408230335746","0.03631185093635113","9.780597835353905","0.6465729785084253","3.202250302353891","3"
"T10_2_t8","1","1","0","0","2","28.72","0","0.017325486799696907","0.07200916784104067","0.0425302856012536","0.03599879262152513","9.27999016737398","0.809663099390288","4.160794236144425","6"
"T10_2_t9","0","0","1","20","2","25.84","0","0.01446489526275166","0.06224348186235789","0.05098495974604886","0.04563954257615786","10.29359567636713","0.8597449630192314","4.272464164253093","7"
"T1_1_t10","1","0","0","0","2","35.72","0","0.0858020151329045","0.04169151090832817","0.02830938923716448","0.03423004187661147","12.491993647560575","1.0397045385632389","4.218620359119639","13"
"T1_1_t11","1","0","0","0","4","44.72","0","0.023044564300430205","0.05946794062899051","0.025480873010430366","0.02454327625882689","12.000590012818023","0.7547320746815697","4.820924123813569","24"
"T1_1_t12","4","1","2","24","7","48.6","0","0.0637846605966117","0.062407959398711084","0.027743656600490704","0.027530027735357464","17.93526989825372","0.8875448668283703","5.529029931619142","23"
"T1_1_t1","3","0","1","2","0","45.0","0","0.014819130906866991","0.05727950903775816","0.024379516574786333","0.031100609007929093","14.796938871486786","0.9911492922124855","3.981487761471283","18"
"T1_1_t2","1","0","2","48","0","52.84","0","0.0773425882660622","0.04534314251853575","0.026021030450739724","0.027963108012697","18.367569082940353","1.0565991850387815","5.454343302539384","38"
"T1_1_t3","1","0","1","9","0","31.76","0","0.010531095557388216","0.011745707530864197","0.02231024310940942","0.028265902955041215","7.007950144421618","0.8767711717337425","3.588757165154805","27"
"T1_1_t4","1","0","1","9","0","31.76","0","0.06674813694584529","0.01753352540821521","0.030346052446344713","0.033470017862679495","9.153156010699004","0.862092694548115","4.188075939938163","7"
"T1_1_t5","0","0","1","4","1","62.6","0","0.009640820856113763","0.033028859496342475","0.03819120123758032","0.04449090648427798","14.606490031760309","1.6040184667784212","7.724985921230473","31"
"T1_1_t6","4","0","0","0","8","49.72","0","0.05997484251929567","0.024516516372228084","0.040733129376816446","0.050121941831783805","15.563379767566873","1.7355852152382372","7.978000452354505","20"
"T1_1_t7","2","0","0","0","2","34.8","0","0.08255836978858808","0.04351199189513426","0.027906563138145032","0.027209396564853983","10.719027359332745","0.7533655624533483","4.03610347957924","16"
"T1_1_t8","0","0","2","2","4","47.76","0","0.014533577409903221","0.05681750508841785","0.03455412246213283","0.03227749890600888","13.044765789400707","1.004928632525555","6.70013821671707","22"
"T1_1_t9","1","0","0","0","2","58.76","0","0.010242830545184994","0.070276676137811","0.0294067012586623","0.0328041323821705","18.38122395828429","1.1751702751993516","5.822720346789683","25"
"T3_2_t10","3","0","0","0","3","19.84","0","0.0829479432254512","0.012571271186137845","0.036916216149733165","0.03375936673877837","8.407476178898133","0.7641007976739418","2.958695505234599","7"
"T3_2_t11","1","1","0","0","1","24.64","0","0.022208423542782737","0.04957534113071578","0.03102985765135293","0.028856341940474303","8.871003308433593","0.6982183422208417","3.008338145069016","11"
"T3_2_t12","2","0","0","0","6","33.72","0","0.05218117008154895","0.07774021748126","0.04339892380369702","0.03379809518064779","13.039903563124678","0.814517652604344","4.967461605427939","7"
"T3_2_t1","2","0","0","0","1","23.0","0","0.01666931761090242","0.05558886297756462","0.03240744582398056","0.030379184680200254","11.250139440686405","0.6392044955866192","2.981671801884174","10"
"T3_2_t2","1","0","0","0","0","15.96","0","0.09438524359773358","0.01936487775689117","0.044286335440224506","0.040232667363561014","8.50803305744521","0.6679240028503041","2.787868176383148","5"
"T3_2_t3","0","0","0","0","0","12.6","0","0.017127821553178067","0.021238789640007704","0.05600840965928822","0.06608928258413876","4.484206855232514","1.041696980673829","2.9755368370062723","4"
"T3_2_t4","0","0","0","0","0","15.6","0","0.08190688899151073","0.03146658703919959","0.04802154603925604","0.03976709720217436","9.146922157786383","0.800537478272962","3.2608452454477184","1"
"T3_2_t5","0","0","0","0","0","13.72","0","0.01469312483657609","0.04796428906868467","0.06825068589882995","0.06516817157041954","6.657111111009507","1.0741266482633391","3.9029852352970225","2"
"T3_2_t6","3","0","1","7","1","20.76","0","0.07412072251646565","0.039816031746031745","0.050888675001862664","0.048184939240283386","10.251673600788306","1.0929138844121362","4.336099315775751","9"
"T3_2_t7","1","0","0","0","0","24.6","0","0.014729848554502325","0.04227316701833318","0.03158663164760407","0.03397164673458083","7.841524102269702","0.8421324666311675","3.22085213484501","9"
"T3_2_t8","0","0","0","0","2","28.6","0","0.05756297305171748","0.018590389719873732","0.03299422418176892","0.03112371723649062","9.114298255193358","0.7637352254020711","3.925870554740339","18"
"T3_2_t9","1","0","0","0","2","13.76","0","0.018964569163931813","0.008050091296513557","0.04628092423516814","0.04723575808634065","4.735465660200527","0.7476092522269383","2.65936840965084","6"
"T8_1_t10","2","0","1","4","0","23.84","0","0.08817920410666422","0.019678903903903904","0.029878211605256968","0.025716133045632597","9.703339782180745","0.57500522736949","2.8901091054438384","15"
"T8_1_t11","0","0","0","0","2","25.84","0","0.01654281631064143","0.06548796624530086","0.0368324298037399","0.030198705610728432","8.876114885609605","0.6745737276427332","3.6143011946632995","14"
"T8_1_t12","1","0","1","23","2","29.92","0","0.07600910814579938","0.09251002229040155","0.03906760287850654","0.03324112186249412","13.00806430257257","0.8595540681999723","4.171567930735579","13"
"T8_1_t1","1","0","0","0","1","42.0","0","0.010598132285018644","0.08117861669849995","0.02503009467338225","0.022145171578429046","14.245430090321952","0.6274082825695746","3.560961235553382","17"
"T8_1_t2","2","0","1","21","0","53.76","0","0.0585944528087879","0.02280238405525638","0.027724621612481938","0.026274494181327195","12.739607828658556","0.8893107486932008","5.673353777959581","34"
"T8_1_t3","0","0","0","0","0","29.0","0","0.009550924790826698","0.030254685298527144","0.06742091329404735","0.10328562807512288","10.673598933647803","2.9044832835493986","5.464533033733524","15"
"T8_1_t4","3","0","1","17","3","32.72","0","0.08594076969964122","0.011608938187282288","0.035629035540092016","0.04417070074155785","11.448748279643922","1.2343374180759348","4.545003019334536","17"
"T8_1_t5","0","0","0","0","3","26.6","0","0.010081945292222389","0.04346177046839296","0.05010910463032757","0.052674086504211286","7.87174095372591","1.234537174734872","5.173547976366462","8"
"T8_1_t6","2","0","0","0","0","27.72","0","0.08134502853218864","0.04688618848918567","0.04619883438639009","0.05539508248521857","10.192537466190357","1.3933230711753433","4.585032817871416","17"
"T8_1_t7","1","0","0","0","8","22.84","0","0.09135661463089206","0.04613799616533562","0.029020699303627905","0.0306390970340534","9.578594163109369","0.6795012370170344","2.560283145899113","11"
"T8_1_t8","0","0","0","0","0","25.84","0","0.017530452998808642","0.07120746270547192","0.037334969265867476","0.030758219715732196","9.25307069975553","0.7391102967113148","3.806296744974752","8"
"T8_1_t9","0","0","0","0","4","22.84","0","0.016708862484787985","0.027453582324363162","0.04016873647706072","0.03657092970679776","6.559607305921682","0.8038046495490139","3.4689158673617633","13"
"T9_1_t10","1","0","0","0","1","13.6","0","0.0743754540085813","0.009011368226202045","0.04208631568130667","0.03994109273449113","6.266188665853336","0.716656903335959","2.520344864200247","4"
"T9_1_t11","1","1","0","0","0","11.64","0","0.010587321077581225","0.037819115515665795","0.03471230999749614","0.02996413349861759","3.9045061692212863","0.46158890917399303","1.7950582547968945","6"
"T9_1_t12","2","0","1","12","3","38.64","0","0.06933142387517202","0.04693756195867683","0.033499156789439856","0.03107426482819503","13.881173272546523","0.8461043400188306","4.7570110454164345","10"
"T9_1_t1","1","0","0","0","0","30.0","0","0.007309865554199928","0.08136951849509413","0.02471726065771564","0.030409623640358645","12.885957155214797","0.8140530898344381","3.124312372497625","14"
"T9_1_t2","2","1","2","50","0","27.76","0","0.06846675658572746","0.013383138976216446","0.030359483129903785","0.038282732263057215","8.000342483223028","1.0573458507211728","3.3703251288922376","20"
"T9_1_t3","1","0","0","0","0","11.92","0","0.011011744122233632","0.007284362302230757","0.04223762008288763","0.04201658166779211","3.5838636370708596","0.5901998679055329","2.0275196323334916","5"
"T9_1_t4","2","0","1","6","2","21.84","0","0.04884878776928513","0.02240651621106167","0.0380181711595034","0.037496605196960714","7.238459004328301","0.7782341873744798","3.357984729295474","6"
"T9_1_t5","0","0","0","0","7","22.8","0","0.005959218314455234","0.0497439081478411","0.046193288074425305","0.05749505992873353","7.8854905594248015","1.3908595006697313","4.224010154993524","10"
"T9_1_t6","3","0","2","36","2","41.76","0","0.04019220196263498","0.027485513751326875","0.03674625000429418","0.04821680448759904","11.257996210399147","1.569300222791301","6.109122049624885","16"
"T9_1_t7","1","1","1","8","2","15.0","0","0.08814463406218927","0.04893416628880962","0.034046974799954915","0.031176042032917697","7.591354021847294","0.5618614678564432","2.243911260294687","3"
"T9_1_t8","0","0","0","0","0","11.64","0","0.015564529531728861","0.03043336265469266","0.039827463195419625","0.03500587965660714","3.9048676112835117","0.5392373633579828","1.8901449408960365","2"
"T9_1_t9","0","0","2","17","0","10.64","0","0.01627779035097482","0.0056541628402307685","0.03346039699381945","0.030987604719358536","3.1585297801666443","0.4304771198123782","1.6825855440119133","3"
